orderdate,productkey,customerkey,orderquantity,unitprice,extendedamount,productcost,salesamount,year,order_month,order_year
2004-06-06,217,13538,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-07,217,21009,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-14,217,13545,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-15,217,28752,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-15,217,26823,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-18,217,13580,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-19,217,11418,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-26,217,19415,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-27,217,25610,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-30,217,20051,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-07-03,217,15629,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-05,217,14980,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-11,217,22482,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-15,217,12802,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-29,217,12643,1,34.99,34.99,13.0863,34.99,2004,7,2004
2003-07-09,217,13774,1,34.99,34.99,13.0863,34.99,2003,7,2003
2003-07-20,217,11484,1,34.99,34.99,13.0863,34.99,2003,7,2003
2003-08-02,217,25310,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-21,217,25788,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-26,217,23237,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-27,217,15708,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-31,217,18022,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-09-05,217,16208,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-07,217,14718,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-07,217,19383,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-09,217,28374,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-11,217,28465,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-17,217,12471,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-10-02,217,19345,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-03,217,17788,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-04,217,21510,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-05,217,29434,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-13,217,12298,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-11-19,217,17224,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-28,217,20903,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-29,217,27908,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-12-04,217,16434,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-13,217,27157,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-14,217,17791,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-16,217,12230,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-18,217,20923,1,34.99,34.99,13.0863,34.99,2003,12,2003
2004-01-10,217,20798,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-20,217,12714,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-31,217,28489,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-02-01,217,23766,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-06,217,12591,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-13,217,16603,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-17,217,14549,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-20,217,20572,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-20,217,13597,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-22,217,16207,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-23,217,25773,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-03-16,217,21842,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-23,217,16307,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-04-14,217,13608,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-16,217,17984,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-22,217,26847,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-28,217,12407,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-05-05,217,16549,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-06,217,15674,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-17,217,19339,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-17,217,17955,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-20,217,14837,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-30,217,19176,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-31,217,19311,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-31,217,12872,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-06-09,217,16941,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-22,217,22803,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-27,217,29441,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-07-06,217,26951,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-17,217,14179,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-29,217,25802,1,34.99,34.99,13.0863,34.99,2004,7,2004
2003-07-30,217,12461,1,34.99,34.99,13.0863,34.99,2003,7,2003
2003-08-29,217,27787,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-31,217,13255,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-09-23,217,22479,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-10-07,217,20166,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-10,217,17852,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-12,217,13256,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-23,217,22621,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-26,217,12297,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-31,217,22541,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-11-07,217,13260,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-10,217,13264,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-22,217,12461,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-27,217,22598,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-12-04,217,13782,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-04,217,14979,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-06,217,14164,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-06,217,13406,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-09,217,16821,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-12,217,14161,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-15,217,13822,1,34.99,34.99,13.0863,34.99,2003,12,2003
2004-01-15,217,17181,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-16,217,15357,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-17,217,12276,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-24,217,25492,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-26,217,22685,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-30,217,15117,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-02-19,217,12495,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-20,217,16821,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-24,217,12399,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-29,217,28513,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-03-07,217,12500,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-08,217,12546,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-09,217,20842,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-12,217,16475,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-13,217,25737,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-15,217,24077,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-21,217,28686,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-04-17,217,15649,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-17,217,13782,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-30,217,17964,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-05-07,217,21057,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-07,217,26353,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-21,217,13579,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-24,217,12825,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-25,217,16540,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-06-04,217,16270,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-05,217,13514,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-10,217,25302,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-13,217,21100,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-20,217,21506,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-25,217,12657,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-29,217,13515,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-07-15,217,17210,1,34.99,34.99,13.0863,34.99,2004,7,2004
2003-08-12,217,11412,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-29,217,12738,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-11-06,217,15068,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-18,217,13257,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-12-28,217,11423,1,34.99,34.99,13.0863,34.99,2003,12,2003
2004-03-07,217,25762,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-06-11,217,19294,1,34.99,34.99,13.0863,34.99,2004,6,2004
2003-11-30,217,20046,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-08-17,217,12132,1,34.99,34.99,13.0863,34.99,2003,8,2003
2004-03-28,217,20910,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-04-02,217,23227,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-05-16,217,27808,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-06-01,217,11420,1,34.99,34.99,13.0863,34.99,2004,6,2004
2003-07-09,217,11336,1,34.99,34.99,13.0863,34.99,2003,7,2003
2003-08-02,217,24063,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-15,217,11346,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-28,217,22449,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-09-02,217,12321,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-04,217,12296,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-18,217,26841,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-10-23,217,22465,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-30,217,21673,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-11-18,217,16580,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-12-09,217,12631,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-14,217,11599,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-14,217,24198,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-22,217,13575,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-25,217,21058,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-30,217,14931,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-31,217,14185,1,34.99,34.99,13.0863,34.99,2003,12,2003
2004-02-02,217,22487,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-02,217,24219,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-03-20,217,12398,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-23,217,22649,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-26,217,15624,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-04-24,217,12494,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-05-01,217,24023,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-05,217,20587,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-19,217,17648,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-21,217,13556,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-22,217,23958,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-06-05,217,27846,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-05,217,28756,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-11,217,15095,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-23,217,13536,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-23,217,28751,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-30,217,28368,1,34.99,34.99,13.0863,34.99,2004,6,2004
2003-08-01,217,14204,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-18,217,11378,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-20,217,17850,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-29,217,24551,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-09-04,217,13813,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-04,217,16040,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-07,217,22431,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-18,217,16295,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-20,217,23918,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-30,217,17721,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-10-02,217,12661,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-23,217,21063,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-26,217,22870,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-29,217,19075,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-11-08,217,12557,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-09,217,26853,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-13,217,12308,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-13,217,24133,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-17,217,16600,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-25,217,27816,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-28,217,19045,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-28,217,26391,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-12-02,217,17703,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-04,217,18628,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-05,217,13781,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-12,217,20597,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-12,217,22681,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-24,217,23761,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-29,217,16281,1,34.99,34.99,13.0863,34.99,2003,12,2003
2004-01-03,217,21522,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-06,217,16266,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-13,217,11342,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-22,217,11566,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-02-03,217,21098,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-21,217,21513,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-22,217,21117,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-03-04,217,15658,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-07,217,12625,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-18,217,14538,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-18,217,25662,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-21,217,17930,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-22,217,28910,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-22,217,25808,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-25,217,12734,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-27,217,23980,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-04-05,217,17106,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-11,217,15714,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-16,217,24012,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-23,217,12614,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-30,217,28506,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-05-01,217,15665,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-03,217,22661,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-10,217,17878,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-13,217,20887,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-15,217,12718,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-16,217,21535,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-25,217,16312,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-06-11,217,27324,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-11,217,20063,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-19,217,15670,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-21,217,16258,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-22,217,28385,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-24,217,21913,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-25,217,28750,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-07-18,217,16257,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-21,217,19063,1,34.99,34.99,13.0863,34.99,2004,7,2004
2003-07-13,217,25722,1,34.99,34.99,13.0863,34.99,2003,7,2003
2003-07-22,217,20977,1,34.99,34.99,13.0863,34.99,2003,7,2003
2003-07-25,217,16291,1,34.99,34.99,13.0863,34.99,2003,7,2003
2003-08-04,217,21861,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-08-15,217,11581,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-09-05,217,26224,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-09,217,11439,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-11,217,19386,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-14,217,14924,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-21,217,12489,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-22,217,23763,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-22,217,19182,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-23,217,21849,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-23,217,15931,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-09-24,217,11582,1,34.99,34.99,13.0863,34.99,2003,9,2003
2003-10-08,217,12301,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-20,217,12489,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-21,217,23920,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-23,217,13556,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-10-23,217,24539,1,34.99,34.99,13.0863,34.99,2003,10,2003
2003-11-06,217,17714,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-11,217,17653,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-14,217,27803,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-26,217,12332,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-11-27,217,26939,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-12-01,217,24089,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-05,217,25666,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-13,217,26953,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-13,217,20044,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-15,217,19517,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-16,217,28915,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-20,217,27844,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-20,217,25495,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-22,217,13592,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-23,217,17766,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-27,217,15093,1,34.99,34.99,13.0863,34.99,2003,12,2003
2003-12-29,217,27181,1,34.99,34.99,13.0863,34.99,2003,12,2003
2004-01-04,217,27118,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-07,217,22463,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-08,217,25503,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-01-25,217,23626,1,34.99,34.99,13.0863,34.99,2004,1,2004
2004-02-02,217,28393,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-05,217,20855,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-08,217,28384,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-17,217,20844,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-20,217,24701,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-21,217,28394,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-02-22,217,25617,1,34.99,34.99,13.0863,34.99,2004,2,2004
2004-03-04,217,23596,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-10,217,14550,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-13,217,14959,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-13,217,20057,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-18,217,20954,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-18,217,27133,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-19,217,15451,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-24,217,27138,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-25,217,14807,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-25,217,28418,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-25,217,22651,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-27,217,22663,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-28,217,12480,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-03-29,217,17971,1,34.99,34.99,13.0863,34.99,2004,3,2004
2004-04-01,217,25478,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-01,217,23222,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-03,217,20867,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-08,217,14693,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-10,217,15637,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-21,217,11566,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-21,217,20878,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-04-27,217,12523,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-05-05,217,20971,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-07,217,19922,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-07,217,25519,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-13,217,25661,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-18,217,26816,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-20,217,24708,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-23,217,19945,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-05-27,217,20553,1,34.99,34.99,13.0863,34.99,2004,5,2004
2004-06-09,217,24057,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-11,217,27899,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-12,217,25475,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-18,217,27881,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-20,217,12841,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-20,217,27335,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-06-20,217,28888,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-07-04,217,12606,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-07,217,14785,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-09,217,28897,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-11,217,19469,1,34.99,34.99,13.0863,34.99,2004,7,2004
2003-08-11,217,12374,1,34.99,34.99,13.0863,34.99,2003,8,2003
2003-11-07,217,11600,1,34.99,34.99,13.0863,34.99,2003,11,2003
2003-12-29,217,12269,1,34.99,34.99,13.0863,34.99,2003,12,2003
2004-04-01,217,11442,1,34.99,34.99,13.0863,34.99,2004,4,2004
2004-06-15,217,11608,1,34.99,34.99,13.0863,34.99,2004,6,2004
2004-07-02,217,23485,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-03,217,18812,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-06,217,11723,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-07,217,16133,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-11,217,22969,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-16,217,11142,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-18,217,12159,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-25,217,16721,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-27,217,11331,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-30,217,11502,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-03,217,13071,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-22,217,18749,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-23,217,14096,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-24,217,11501,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-25,217,11506,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-26,217,11823,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-26,217,12136,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-28,217,12444,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-07,217,19587,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-10,217,16488,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-14,217,14678,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-14,217,17321,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-15,217,13140,1,34.99,34.99,13.0863,34.99,2004,7,2004
2004-07-27,217,16622,1,34.99,34.99,13.0863,34.99,2004,7,2004
